id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,move_count
NZFJa3EF,True,1465280000000.0,1465280000000.0,66,mate,black,15+0,anakgreget,1741,dkazankov,1743,e4 c5 Nc3 e6 Bc4 Nc6 Nf3 d6 O-O Nf6 d4 d5 exd5 exd5 Re1+ Be7 Bb5 O-O Be3 cxd4 Nxd4 Nxd4 Bxd4 Bb4 a3 Bxc3 Bxc3 a6 Ba4 b5 Bb3 Bb7 Rb1 a5 Bxf6 Qxf6 Bxd5 Rad8 Bxb7 Rxd1 Rexd1 h6 h3 Re8 Bc6 Qxc6 b3 Qxc2 Rdc1 Qf5 a4 bxa4 bxa4 Re2 f3 Qg6 g4 Qf6 Rf1 Qd4+ Kh1 Qxa4 Ra1 Qf4 Rxa5 Qh2#,B23,Sicilian Defense: Closed,4,66
AHcc7Oy2,True,1501850000000.0,1501850000000.0,97,mate,white,10+0,gargoris,1581,egor_korsakov,1690,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Bd2 Nxe4 d5 Bxd2+ Nbxd2 Nxd2 Nxd2 Ne7 O-O O-O Qf3 d6 Bd3 g6 Ne4 Nf5 Qh3 Nd4 Qh6 Nf5 Qh3 Ng7 g4 Bd7 Qh6 Bxg4 Ng5 Qxg5 Qxg5 Bd7 f4 f6 Qh6 Nf5 Bxf5 Bxf5 h4 Bg4 Kh2 f5 Rfe1 Rf7 Qg5 Raf8 Re7 Rf6 Rae1 R8f7 Re8+ Kg7 R8e7 h6 Rxf7+ Rxf7 Qd8 h5 Re7 Rxe7 Qxe7+ Kh6 Qxc7 g5 hxg5+ Kg6 Qxd6+ Kf7 Qc7+ Kg6 Qxb7 h4 Qxa7 Bh3 d6 Kh5 Kxh3 Kg6 d7 Kf7 d8=Q+ Ke6 Qab6+ Kf7 Qd7+ Kf8 Qb8#,C54,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,11,97
mxJTEyok,True,1502649925767.0,1502650638796.0,76,mate,black,5+8,doktorabi,1313,nimanimanima,1458,d4 e6 c4 c5 e3 cxd4 exd4 Nc6 Nf3 b6 Bg5 Nf6 Bxf6 Qxf6 Be2 Bb7 O-O Bd6 g3 O-O Nc3 Nb4 a3 Na6 Re1 Rab8 b4 Rfc8 Bf1 Bxf3 Be2 Bxe2 Qxe2 Qxd4 Nb5 Qe5 Qxe5 Bxe5 Rxe5 Rxc4 Nd6 Rc2 b5 Nc7 Rb1 Ne8 Nxe8 Rxe8 Rd1 d5 Re3 Rec8 Kg2 R8c5 Rb3 Kf8 Kh3 Ke7 f4 f5 g4 g6 gxf5 gxf5 Rg1 Kf6 Kh4 Rxh2+ Rh3 Rxh3+ Kxh3 Rc3+ Kh4 Rxa3 Kh5 Rh3#,A40,Horwitz Defense,2,76
7H9SOyVA,True,1503708124926.0,1503709242673.0,175,outoftime,white,10+0,diegopiandita,1767,gjdgjdfj,1816,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 Nf6 Bd3 d6 Nf3 g6 O-O Bg7 Nc3 O-O Be3 Be6 a3 Qd7 Nd4 Rfc8 Nxc6 Qxc6 Rb1 a6 Qf3 Nd7 Ne2 Ne5 Qg3 Nxd3 cxd3 Qc2 Nd4 Bxd4 Bxd4 Bb3 Bc3 Qe2 Rfe1 Qh5 d4 a5 d5 a4 e5 Rd8 h3 Bxd5 exd6 exd6 Qd3 Be6 Qd4 Kf8 Qg7+ Ke7 Bf6+ Kd7 Bxd8 Rxd8 Qd4 Qb5 Red1 Ke7 Qh4+ g5 Qg3 h6 Rd2 Qb3 Qc3 Qxc3 bxc3 Bb3 Rdb2 Rc8 Rxb3 axb3 Rxb3 Rc7 a4 h5 f3 h4 Kh2 Ke6 a5 Kd5 Rb5+ Ke6 Rxg5 Rxc3 Rb5 Rc7 Rb6 Kd5 a6 bxa6 Rxa6 Rc6 Ra4 Ke5 Rxh4 d5 Kg1 d4 Rh5+ Kf4 Rh4+ Ke3 Re4+ Kd2 Rxd4+ Ke3 Rd7 f5 Kh2 f4 h4 Kf2 Rg7 Rc1 Rg4 Rg1 h5 Ra1 Rxf4 Ra8 Rh4 Rg8 Rg4 Rh8 Rh4 Rg8 g4 Kxf3 Kh3 Kf4 h6 Kg5 Rh5+ Kf4 Kh4 Rxg4+ Kh3 Rg8 Ra5 Rh8 Rh5 Rh7 Kh4 Kf3 Rf5+ Ke3 Rf6 Ke4 Kh5 Ke5 Rg6 Kf5 Rg7 Rh8 h7 Kf6 Ra7 Ke5 Kh6 Kf6 Rb7 Ke6 Rg7 Kf6 Rg8,B21,Sicilian Defense: Smith-Morra Gambit #2,3,175
9tbW4pQS,True,1504008264891.0,1504009550674.0,75,mate,white,10+5,titofox,1550,sdmabunda,1496,e4 e5 Nf3 d6 h3 Be7 Bb5+ Nc6 Bxc6+ bxc6 d3 Nf6 Bg5 O-O O-O a5 c4 c5 Nc3 Bb7 Bxf6 Bxf6 Qb3 Rb8 Rad1 Bxe4 Qc2 Bxf3 gxf3 Bh4 Ne4 Qd7 Kh2 f5 Ng3 f4 Ne4 Kh8 Rg1 Rf5 Rg4 Rh5 Rdg1 d5 Rxg7 Qe6 cxd5 Qxd5 Qxc5 Qe6 Qxc7 Rc8 Qf7 Qxf7 Rxf7 Rg8 Rc1 Rh6 Rcc7 Bd8 Rc4 Bh4 Rcc7 Bd8 Ra7 Rh4 a3 Rh6 b4 axb4 axb4 Ba5 bxa5 Rhg6 Rxh7#,C41,Philidor Defense #2,4,75
C3zTtWnq,True,1504373676878.0,1504374255143.0,46,resign,black,10+0,kolpakovpasa,1415,gkhnkrdmr,1418,d4 Nf6 c4 e6 Nf3 b6 g3 Ba6 Qc2 c5 e3 Bb7 Bg2 Nc6 O-O Rc8 Nc3 Nb4 Qd2 Bd6 a3 Nc6 d5 Ne5 Nxe5 Bxe5 f4 Bxc3 Qxc3 exd5 Qe5+ Kf8 cxd5 d6 Qc3 Nxd5 Bxd5 Bxd5 Rd1 Bf3 Rf1 Bg4 b4 cxb4 axb4 Rxc3,E15,Queen's Indian Defense: Fianchetto Variation |  Nimzowitsch Variation,8,46
NzOPqk1Z,False,1502375893126.0,1502376705502.0,55,resign,white,10+10,thechessdetective,1770,retestone,1832,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4 Bc5 d3 h6 Be3 Nd4 Bxd4 Bxd4 Nxd4 exd4 Ne2 c5 Ng3 O-O O-O d6 Qd2 Be6 Bb3 Bxb3 axb3 Qd7 f4 Ng4 Rae1 Ne3 Rxe3 dxe3 Qxe3 b5 f5 a5 f6 g5 Nf5 Qa7 Nxh6+ Kh7 Qxg5 Rg8 Qh5 c4+ Kh1 Rxg2 Kxg2 Rg8+ Nxg8+ Kxg8 Qg5+,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,55
qN04st5F,True,1498731971183.0,1498734315651.0,130,mate,black,15+15,timeisrelativ,1674,chessiyzi,1926,e4 e6 d4 d5 Nc3 Bb4 e5 c5 dxc5 Bxc3+ bxc3 Qa5 Bb2 Qxc5 Nf3 Nc6 c4 Nh6 Be2 Ng4 O-O O-O cxd5 exd5 h3 Nh6 Qd3 Bf5 Qb3 b6 Ba3 Na5 Qb2 Qxc2 Qxc2 Bxc2 Bxf8 Rxf8 Rac1 Be4 Nd2 f6 Nxe4 dxe4 f4 Nf5 Rfe1 fxe5 fxe5 Re8 Bc4+ Nxc4 Rxc4 Rxe5 Rcxe4 Rd5 Re5 Rxe5 Rxe5 Nd6 Re7 a5 Re6 Nc4 Rc6 b5 Rc5 Na3 Kf2 Kf7 Ke2 Ke6 Kd2 Kd6 Rh5 h6 Kc3 Kc6 Rh4 Nc4 Re4 Kd5 Rd4+ Kc5 Rg4 g5 h4 Ne5 Rd4 b4+ Kb3 Kxd4 Ka4 gxh4 Kxa5 Kc4 Ka4 Nd3 a3 bxa3 Kxa3 Nf2 Kb2 h3 gxh3 Nxh3 Kc2 Kd4 Kd2 Ke4 Ke2 Kf4 Kf1 Kg3 Ke1 h5 Kf1 h4 Ke1 Nf2 Kf1 h3 Kg1 h2+ Kf1 h1=Q+ Ke2 Qd1+ Ke3 Qd3#,C17,French Defense: Winawer Variation |  Advance Variation #3,8,130
yFmEbATN,False,1490037352127.0,1490038259670.0,40,resign,white,10+5,rubikstein,1589,qazser,1664,e4 e5 Nf3 Nc6 Bb5 d6 O-O Bd7 d4 exd4 Bxc6 Bxc6 Nxd4 Qd7 Nxc6 Qxc6 Nc3 O-O-O Qg4+ Kb8 Be3 h5 Qf5 Qd7 Bxa7+ Kxa7 Qa5+ Kb8 Nb5 Qxb5 Qxb5 Nf6 f3 Nd7 Rad1 Be7 c4 Ne5 h3 Bg5,C62,Ruy Lopez: Steinitz Defense,6,40
IGJvXkFu,False,1492970000000.0,1492970000000.0,16,draw,draw,15+10,sasa123,1551,pal2310,1703,e4 c5 Nf3 d6 Nc3 Nc6 d4 cxd4 Nxd4 g6 Bb5 Bd7 Nd5 Bg7 c3 a6,B50,Sicilian Defense,4,16
T0lBIKUf,True,1488061102908.0,1488061940011.0,73,mate,white,10+0,derspiegel,1710,prito,1815,e4 d5 exd5 Qxd5 Nc3 Qd8 Bc4 e6 Nf3 a6 O-O Nf6 d3 h6 a3 b5 Ba2 Bb7 Be3 Be7 Qd2 Bxf3 gxf3 Nbd7 Kh1 c5 Rg1 g6 Bxh6 Ne5 Qe3 Qc7 Bf4 Bd6 Rg5 Nfd7 Ne4 Be7 Rxe5 Nxe5 d4 cxd4 Qxd4 f6 Bxe6 Rd8 Bxe5 Qxe5 Qxe5 fxe5 Rg1 g5 Nxg5 Bxg5 Rxg5 Rd1+ Kg2 Rd2 Bf5 Rd4 Be4 Ke7 Rxe5+ Kd6 Rf5 Rg8+ Kh3 Kc7 Rf7+ Kb6 b4 Rd6 Rb7#,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,73
JmiWDBPx,True,1504030000000.0,1504030000000.0,62,mate,black,10+0,mobin1388,1810,dmitriy_pskov,1817,d4 d5 Nf3 Nc6 Nc3 Nf6 Bf4 a6 e3 Bg4 Be2 Bxf3 Bxf3 e6 Bg5 h6 Bh4 Be7 O-O O-O Bxf6 Bxf6 a3 e5 dxe5 Bxe5 Nxd5 Qd6 Nc3 Bxh2+ Kh1 Be5 Qxd6 Bxd6 Bxc6 bxc6 Ne4 Be5 c3 Rad8 Nc5 Rd2 Rab1 Rb8 f4 Bf6 Nxa6 Rbxb2 Rxb2 Rxb2 Nc5 Bxc3 a4 Ra2 Rb1 Bd2 Rb8+ Kh7 e4 Bxf4 Ra8 Ra1#,D02,Queen's Pawn Game: Chigorin Variation,4,62
a8qqE4lg,True,1402076795807.0,1402077394128.0,73,draw,draw,10+0,howichok,1455,i_am_mariam,1387,d4 d5 h3 Nc6 Nf3 Nf6 a3 Bf5 Nc3 e6 Bf4 Bd6 Be3 O-O Bg5 h6 Be3 Rfe8 Nh4 Bh7 Qd2 Qd7 Bf4 Bxf4 Qxf4 Nh5 Qh2 Nxd4 O-O-O Bxc2 Rd2 Ba4 Rxd4 Bb3 e3 e5 Rb4 Bc4 Bxc4 dxc4 Rxc4 b5 Re4 Qe6 Nxb5 Qc6+ Kb1 Qxe4+ Ka1 Qxh4 Nxc7 Qxf2 Nxa8 Rxa8 Qxe5 Qxg2 Rc1 Qxh3 Qd5 Rc8 Rxc8+ Qxc8 Qxh5 Qc1+ Ka2 Qc4+ Ka1 Qc1+ Ka2 Qc4+ Ka1 Qc1+ Ka2,D00,Queen's Pawn Game,2,73
9OVNQcwG,True,1479970000000.0,1479970000000.0,68,resign,black,12+12,tidalbutt,1423,n0vak,1432,e4 e5 Nf3 d6 d4 g6 d5 Bg7 Nc3 c6 b3 Nf6 Bd3 O-O Bb2 Bg4 O-O cxd5 Nxd5 Nxd5 exd5 Qf6 Be4 Na6 c4 Nc5 Re1 Nxe4 Rxe4 Bxf3 gxf3 Qe7 f4 f5 Re3 g5 fxg5 f4 Re2 Qxg5+ Kh1 f3 Qg1 Qxg1+ Kxg1 fxe2 Re1 Rf5 Rxe2 Raf8 b4 b6 b5 R8f6 Ba3 e4 c5 bxc5 Bb2 Rg6+ Kf1 Bxb2 Rxb2 e3 Ke2 Rxf2+ Kxe3 Rxb2,C41,Philidor Defense,5,68
Wv9uQqpc,True,1504021862568.0,1504023059295.0,137,resign,white,10+0,nrrbar,1902,bontakriks,1831,e4 c6 d4 d5 e5 Bf5 h4 h6 c4 e6 Nc3 Bb4 Bd2 Ne7 g4 Bh7 g5 Nf5 gxh6 Nxh6 Bxh6 gxh6 Qh5 Bg6 Qf3 h5 Nh3 Qxh4 O-O-O Bxc3 bxc3 Qe4 Qxe4 Bxe4 Rg1 Nd7 cxd5 cxd5 Bb5 Ke7 Ng5 f6 Nxe4 dxe4 Bxd7 Kxd7 exf6 Rac8 Rg7+ Kc6 Kd2 Rc7 Rdg1 Rh7 Rxc7+ Rxc7 Rg7 Rc8 f7 Rf8 Ke3 Kd7 Kxe4 Ke7 Rh7 Rxf7 Rxh5 Rxf2 Rh7+ Kd6 Rxb7 Rxa2 Rb4 a5 Rb6+ Kd7 Ke5 Rc2 Ra6 Rxc3 Rxa5 Re3+ Kf4 Rd3 Ke4 Rh3 Rg5 Rh4+ Ke5 Rh6 Rg7+ Kc6 Re7 Rh5+ Kxe6 Rh6+ Ke5 Rh5+ Ke4 Rh4+ Kd3 Rh3+ Kc4 Rh1 Re6+ Kd7 Kd5 Rh5+ Re5 Rh1 Rg5 Ra1 Rg7+ Ke8 Ke5 Ra5+ d5 Ra1 Ke6 Kd8 Rg8+ Kc7 d6+ Kc6 Rc8+ Kb7 d7 Re1+ Kf5 Rf1+ Ke4 Re1+ Kf3 Rd1 d8=Q Rf1+ Ke2,B12,Caro-Kann Defense: Advance Variation |  Tal Variation,7,137
e0M8MFhD,False,1495650000000.0,1495650000000.0,61,resign,white,20+0,lanas2007,1711,vzg100,1631,e4 e5 Nf3 Nf6 Nxe5 d6 Nf3 Nxe4 d3 Nf6 d4 Nc6 Be2 Bf5 c3 d5 O-O Bd6 Bg5 h6 Bh4 g5 Bg3 Bxg3 fxg3 Be4 Bd3 Bxd3 Qxd3 O-O Nbd2 Re8 Qf5 Kg7 Rae1 Rxe1 Rxe1 Qd7 Qxd7 Nxd7 h4 g4 Ne5 Ndxe5 dxe5 Re8 c4 Rxe5 Rxe5 Nxe5 cxd5 Kf6 Ne4+ Kf5 d6 c6 Nc5 b6 d7 bxc5 d8=Q,C42,Russian Game: French Attack,9,61
1tMjtQVi,True,1489950000000.0,1489950000000.0,121,mate,white,9+2,chees29,1093,rockmastard,1119,e4 e5 Nf3 d6 Bb5+ c6 Ba4 b5 Bb3 a5 c3 a4 Bc2 g6 O-O f5 d4 exd4 cxd4 c5 dxc5 Nc6 cxd6 Bxd6 e5 Bxe5 Qxd8+ Nxd8 Nxe5 Nf6 Re1 Nc6 Nxg6+ Kf7 Nxh8+ Kg7 Re6 Bxe6 b3 Kxh8 bxa4 Nd4 Na3 Ne2+ Kf1 Nxc1 Rxc1 Bxa2 Nxb5 Rc8 Nd6 Bb3 Nxc8 Bxc2 Rxc2 Ne4 Ne7 f4 Rc8+ Kg7 Nf5+ Kg6 f3 Nd2+ Ke2 Nb3 Ne7+ Kf6 g3 fxg3 hxg3 Kxe7 Rb8 Nd4+ Ke3 Nf5+ Ke4 Nxg3+ Kf4 Nh5+ Ke3 Nf6 a5 h5 a6 Nd7 a7 Nxb8 axb8=Q Kf6 Qb5 Kg6 f4 h4 Qg5+ Kf7 Qxh4 Ke6 Qh5 Kf6 f5 Ke5 f6+ Kxf6 Ke4 Ke7 Qg6 Kd7 Qf6 Kc7 Qe6 Kb7 Qd6 Ka7 Qb4 Ka8 Kd5 Ka7 Kc6 Ka8 Qb7#,C41,Philidor Defense #2,4,121
1mBXRTqW,True,1498990906797.0,1498991305590.0,37,resign,white,10+0,aneuksawang,1639,aaaaaaaddd,1779,e4 e6 Bc4 d5 exd5 exd5 Qe2+ Be7 Bb5+ c6 Ba4 Nf6 Nf3 Bf5 O-O O-O h3 Re8 Qd1 Nbd7 d3 Nb6 Bb3 Bd6 Bg5 a5 a3 Be7 Nh4 h6 Be3 Nfd7 Nxf5 Bf6 Qg4 g6 Nxh6+,C00,French Defense #2,2,37
Dmbhp6wM,True,1503380000000.0,1503380000000.0,101,resign,white,10+0,wilce,1964,crax_is_bax,1705,e4 e5 Bc4 Nc6 d3 a6 a3 b5 Ba2 d6 Nc3 Be6 Bxe6 fxe6 Nge2 Qf6 O-O h6 f4 O-O-O fxe5 Qxe5 Bf4 Qc5+ d4 Qb6 Kh1 g5 Be3 Qb7 d5 exd5 Nxd5 Ne5 Bd4 c5 Bxe5 dxe5 Nec3 Ne7 Qg4+ Kb8 Rf7 Rd7 Nf6 Rc7 Ncd5 Nxd5 Rxc7 Nxc7 Nd7+ Ka7 Nxe5 Bg7 Nd7 Qc6 Rd1 Ne6 Qf5 Rd8 Qf7 Bd4 Ne5+ Qb7 Nc6+ Ka8 Qxb7+ Kxb7 Nxd8+ Nxd8 c3 Be5 Rxd8 b4 axb4 cxb4 cxb4 Bxb2 Rd6 Bg7 Rg6 Bf8 e5 Bxb4 Rxh6 Kc7 Rg6 a5 Rxg5 a4 Rg4 a3 Rxb4 Kd7 Ra4 Ke6 Rxa3 Kxe5 Rf3 Ke4 Rf8,C23,Bishop's Opening,3,101
CI0HhGdV,True,1490692636567.0,1490693388148.0,136,mate,black,10+0,rainmen,1701,shadowdatsas,1582,e4 c5 Bc4 e6 d4 Nc6 d5 exd5 exd5 Ne5 Qe2 d6 Bf4 Qf6 Bb5+ Bd7 Bxd7+ Kxd7 Bxe5 Qxe5 Nc3 Re8 Qxe5 Rxe5+ Nge2 Nf6 O-O Nxd5 f4 Re3 Nxd5 Rxe2 Rac1 Kc6 Nc3 Re7 Rfe1 h5 Rcd1 Rh6 Nd5 Rxe1+ Rxe1 Kxd5 Re8 Rh8 Kf2 g6 Kf3 Bg7 Re7 Bxb2 Rxb7 Re8 Rxa7 Re4 Rxf7 Bc1 g3 Re3+ Kf2 Ke6 Rf8 Rc3 Rg8 Kf7 Rd8 Rxc2+ Kg1 Rxa2 Rxd6 Ra1 Kg2 c4 Rc6 Ra4 Kf2 Bb2 Ke2 c3 Kd3 Ke7 Rxg6 Kf7 Rg5 Ra6 Rxh5 Rd6+ Kc2 Rd2+ Kb3 c2 Rc5 c1=Q Rxc1 Bxc1 Kc3 Rxh2 Kd3 Rg2 Ke4 Rxg3 f5 Kf6 Kd5 Rg5 Ke4 Rxf5 Kd4 Bh6 Ke4 Rh5 Kd4 Ke6 Ke4 Rh4+ Kf3 Ra4 Ke2 Ra3 Kf2 Ke5 Ke2 Kd4 Kf2 Rb3 Ke2 Ra3 Kf2 Ke4 Ke2 Ra2+ Kd1 Ke3 Ke1 Ra1#,B20,Sicilian Defense: Bowdler Attack,3,136
Zj2l4vlP,True,1468490000000.0,1468490000000.0,17,mate,white,30+0,soulman2001,1429,amocci,1282,e4 e5 Qh5 Nf6 Qxe5+ Be7 d3 Nc6 Qg3 O-O e5 Bb4+ c3 Qe7 Bh6 Kh8 Qxg7#,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4,17
PWww5KRm,True,1448810000000.0,1448810000000.0,28,resign,black,180+0,gaymanipulation,1291,abdulmajeed21,1320,e3 d5 d4 e6 Qd3 Nf6 Be2 Be7 f4 O-O Nh3 Ne4 Ng5 Nxg5 fxg5 Bxg5 Na3 Nc6 g3 Nb4 h4 Nxd3+ Kd2 Nxc1 Kxc1 Bxe3+ Kd1 Qf6,D00,Queen's Pawn Game #2,3,28
yBWZcqBw,False,1495920347181.0,1495921210963.0,119,resign,white,15+0,howdoichess96,1708,sam09,1410,d4 c5 Nf3 d6 e4 Nf6 Nc3 d5 Bb5+ Bd7 Bxd7+ Qxd7 e5 Ne4 O-O e6 Re1 c4 Nxe4 dxe4 Rxe4 Nc6 Bg5 h6 Bh4 g5 Bg3 g4 Rxg4 Bg7 Rxg7 O-O-O c3 Kb8 Nd2 Qd5 Ne4 Qxe4 Rxf7 Rhf8 Rxf8 Rxf8 Qe1 Qxe1+ Rxe1 Ne7 f4 Nf5 Re4 Re8 Bf2 b5 g4 Ng7 Bh4 a6 b3 cxb3 axb3 a5 Bf6 Rg8 Bxg7 Rxg7 h3 Kc7 Kf2 Kc6 Ke3 Kd5 f5 exf5 gxf5 Rg3+ Kf4 Rxc3 f6 Ke6 d5+ Kf7 d6 Rc8 e6+ Kxf6 d7 Rd8 e7 Rxd7 e8=Q Rf7 Qe6+ Kg7+ Qxf7+ Kxf7 Re5 a4 Rxb5 a3 Ra5 a2 Rxa2 Kf6 Ra5 Ke6 Rc5 Kd6 Rc1 h5 b4 Ke6 b5 Kf6 b6 h4 b7 Kg6 b8=Q Kh5 Qe5+,B50,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,6,119
BmBgGKKK,False,1443048210793.0,1443048501225.0,44,resign,black,5+8,alejol,1091,jrandmaster,1096,d4 d5 e3 Nf6 Nf3 Bg4 Be2 Bxf3 Bxf3 e6 Nc3 Bb4 a3 Bxc3+ bxc3 O-O a4 a5 Ba3 Re8 O-O Ne4 Be2 Nxc3 Bb5 Nxd1 Bxe8 Qxe8 Rfxd1 Qxa4 Bd6 Qc6 Bc5 Nd7 h3 b6 Rab1 bxc5 Rb3 c4 Rf1 cxb3 cxb3 Rb8,D04,Queen's Pawn Game: Colle System,5,44
JHowfAbR,True,1495579447420.0,1495580849535.0,61,resign,white,12+12,regato,1650,totonut,1806,d4 d5 c4 Nf6 Nf3 g6 Nc3 Bg7 cxd5 Nxd5 g3 O-O Bg2 c6 O-O f5 a3 Nxc3 bxc3 Qa5 Qb3+ Qd5 Qc2 Qd6 a4 e5 Ba3 Qc7 Bxf8 Kxf8 e3 e4 Nd2 Be6 a5 b6 axb6 Qxb6 Rfb1 Qc7 Qa4 a6 Bf1 Kf7 Bc4 Bxc4 Qxc4+ Kf8 Rb2 h6 Nb3 Bf6 Nc5 Ke7 Qe6+ Kd8 Qxf6+ Ke8 Qxg6+ Kf8 Ne6+,D90,Gruenfeld Defense: Three Knights Variation,8,61
C3aU6UhF,True,1502990000000.0,1502990000000.0,79,resign,black,15+15,ecekbc,1269,cape217,1421,e4 c5 Nf3 d6 d4 Qa5+ Nc3 Bg4 Be2 Nf6 dxc5 Qxc5 O-O a6 Bg5 Bxf3 Bxf3 Qxg5 Qd3 Nc6 Nd5 Nxd5 exd5 Ne5 Qe2 Nxf3+ Qxf3 Qxd5 Qxd5 Rb8 Rae1 Kd7 Rd1 e6 Qc4 Rc8 Qd3 Be7 Qd4 Bf6 Qxd6+ Ke8 Qd7+ Kf8 Qxc8+ Ke7 Qxh8 Bxb2 Qxg7 Bxg7 Rd2 Bh6 Rd3 Kf6 Rd6 Bf4 g3 Bxd6 Re1 a5 g4 Kg5 Re4 b5 Rd4 Bb4 c3 Bxc3 Re4 b4 h3 a4 f4+ Kh4 Rxb4 Bxb4 f5 exf5 gxf5,B54,Sicilian Defense,5,79
GOY0I4k2,True,1504454147110.0,1504455493777.0,56,resign,black,16+15,antioche,1568,irishman012,1688,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Bc5 Nxf7 Qe7 Nxh8 Bxf2+ Kxf2 Nxe4+ Kg1 Qc5+ d4 Nxd4 Qh5+ g6 Bf7+ Kd8 Qh4+ g5 Qxe4 Nxc2+ Kf1 c6 Nc3 Nxa1 Bxg5+ Kc7 Na4 Qb5+ Bc4 Qxa4 Qxe5+ d6 Qe7+ Bd7 b3 Qxa2 Qe1 Rxh8 Bf6 Rf8 Qe7 Qb1+ Kf2 Qb2+ Kg3 Rxf6 Re1 Rg6+ Kh4 Qxg2,C57,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line,9,56
qZI6oQpg,True,1502057934154.0,1502058746618.0,61,outoftime,white,5+8,mbodal,1506,mrmandelbrot,1184,e4 e5 Nf3 d6 Nc3 c5 Bc4 a6 d3 b5 Bd5 Ra7 Ng5 Be6 Nxe6 fxe6 Bxe6 b4 Nd5 Qf6 Bf5 Qh4 O-O Nd7 Qf3 Ndf6 Be6 Nxd5 Bxd5 Nf6 Bc4 Ng4 Qg3 g5 Be6 c4 Bxg4 cxd3 cxd3 Rc7 Bf5 Rc2 Qxg5 Be7 Qxh4 Bxh4 g3 Rg8 Bxh7 Rg7 Bf5 Bg5 b3 d5 Bxg5 Rxg5 g4 dxe4 dxe4 Rg7 Rfc1,C41,Philidor Defense #2,4,61
17cSdtXy,True,1494531028651.0,1494531995623.0,54,resign,black,15+15,sjeiben,1687,janeczek,1513,e4 e5 f4 exf4 Nf3 Nc6 Bc4 Be7 O-O Nf6 e5 Nh5 d4 d5 Bd3 Bg4 c4 Nxd4 Nbd2 dxc4 Bxc4 Bc5 Kh1 Nxf3 Nxf3 Qxd1 Rxd1 O-O Rf1 Rad8 Bd2 Bxf3 Rxf3 Rxd2 Raf1 Rxb2 g3 Rb4 Bb3 g5 gxf4 Rxf4 Kg2 Rxf3 Rxf3 Nf4+ Kg3 Re8 e6 fxe6 Kg4 h6 Ba4 c6,C34,King's Gambit Accepted |  MacLeod Defense,6,54
tUjCVsqJ,True,1468450000000.0,1468450000000.0,56,resign,white,10+0,cerete,1976,d_war,1569,e4 e5 f4 Nc6 Nf3 d6 c3 Bg4 Bc4 Bxf3 Qxf3 Nge7 O-O Ng6 f5 Nf4 g3 Nh3+ Kg2 Ng5 Qh5 Qf6 d3 h6 h4 Nh7 Na3 O-O-O Nb5 g6 fxg6 Qxg6 Qf3 f6 Be3 Kb8 a4 a6 b4 axb5 axb5 Qe8 bxc6 Qxc6 Ba7+ Kc8 Be6+ Rd7 Qf5 Rg8 c4 Rg7 b5 Qxe4+ Qxe4 Kd8,C30,King's Gambit Declined |  Queen's Knight Defense,4,56
PG8ZOrx8,False,1502760000000.0,1502760000000.0,56,resign,black,3+8,eouen,1163,theanonymousone,1340,d4 d5 e3 Nf6 Bd3 Bg4 f3 Bh5 g4 Bg6 Bd2 Bxd3 cxd3 g6 Qa4+ c6 Ba5 b6 Bb4 Bg7 Nc3 O-O Nh3 Bh6 Kd2 Qd7 Rhg1 c5 Qxd7 Nbxd7 dxc5 bxc5 Ba5 d4 Nb5 Bxe3+ Kc2 Bxg1 Rxg1 Nb6 Bd2 Kg7 b3 a6 Nc7 Ra7 Ba5 Rxc7 Bxb6 Rb7 Bxc5 Rd8 Bxe7 Rc7+ Kd2 Rxe7,D00,Queen's Pawn Game: Stonewall Attack,5,56
